UDI,Type,Air_temperature[K],Process_temperature[K],Rotational_speed[rpm],Torque[Nm],Tool_wear[min],Machine_failure,Power[W],strain,Temperature_difference
2764,L,299.6,310.1,1351.0,59.2,119,0,8375.4,7044.8,10.5
2765,L,303.3,314.1,1591.0,44.1,59,0,7347.46,2601.9,10.800000000000011
2766,H,299.6,309.1,1257.0,43.9,75,0,5778.68,3292.5,9.5
2767,L,297.5,307.2,1562.0,38.1,164,0,6232.1,6248.400000000001,9.699999999999989
2768,L,298.7,309.2,1359.0,36.1,39,0,5137.54,1407.9,10.5
2769,L,298.1,306.6,1523.0,37.3,144,0,5948.91,5371.2,8.5
2770,M,300.7,309.6,1572.0,49.9,168,0,8214.51,8383.199999999999,8.900000000000034
2771,L,298.2,307.2,1474.0,26.5,55,0,4090.46,1457.5,9.0
2772,L,300.5,308.7,1244.0,40.5,181,1,5275.99,7330.5,8.199999999999989
2773,M,298.5,309.6,1325.0,23.3,206,0,3232.96,4799.8,11.100000000000023
2774,L,295.8,303.85,1620.0,43.6,140,0,7396.57,6104.0,8.050000000000011
2775,L,300.6,311.0,1438.0,35.3,173,0,5315.72,6106.9,10.399999999999977
2776,L,300.3,311.1,1638.0,44.9,71,0,7701.74,3187.9,10.800000000000011
2777,L,301.0,310.7,1539.0,32.5,144,0,5237.82,4680.0,9.699999999999989
2778,L,298.7,308.0,1502.0,37.3,138,0,5866.88,5147.4,9.300000000000011
2779,L,298.4,308.7,1600.0,46.2,39,0,7740.88,1801.8000000000002,10.300000000000011
2780,L,300.8,310.8,1417.0,41.2,173,0,6113.58,7127.6,10.0
2781,L,303.0,314.0,1609.0,55.3,64,0,9317.72,3539.2,11.0
2782,M,300.0,307.4,1462.0,35.1,31,0,5373.82,1088.1000000000001,7.399999999999977
2783,H,300.8,309.9,1991.0,34.2,107,0,7130.6,3659.4,9.099999999999966
2784,M,299.4,309.9,1335.0,52.2,179,0,7297.61,9343.800000000001,10.5
2785,M,296.9,307.0,1474.0,36.2,9,0,5587.72,325.8,10.100000000000023
2786,L,301.9,312.7,1481.0,35.8,107,0,5552.22,3830.6,10.800000000000011
2787,H,301.8,312.1,1296.0,43.7,114,0,5930.82,4981.8,10.300000000000011
2788,L,301.4,311.3,1667.0,38.3,186,0,6685.95,7123.799999999999,9.900000000000034
2789,H,299.6,309.3,1461.0,36.8,142,0,5630.24,5225.599999999999,9.699999999999989
2790,H,301.2,313.5,1112.0,33.0,130,0,3842.8,4290.0,12.300000000000011
2791,M,301.8,313.3,1662.0,53.5,249,1,9311.37,13321.5,11.5
2792,H,303.2,313.7,1424.0,38.4,136,0,5726.24,5222.4,10.5
2793,L,302.0,312.1,1519.0,34.3,135,0,5456.08,4630.5,10.100000000000023
2794,L,300.1,310.7,1659.0,36.9,73,0,6410.64,2693.7,10.599999999999966
2795,L,297.4,308.2,1472.0,43.4,123,0,6690.0,5338.2,10.800000000000011
2796,L,300.3,310.7,1471.0,54.5,7,0,8395.33,381.5,10.399999999999977
2797,L,300.5,309.8,1979.0,38.2,15,0,7916.58,573.0,9.300000000000011
2798,M,301.4,313.2,1152.0,31.3,10,0,3775.94,313.0,11.800000000000011
2799,H,302.7,313.0,1307.0,59.0,22,0,8075.25,1298.0,10.300000000000011
2800,L,299.8,311.8,1342.0,41.3,183,0,5804.05,7557.9,12.0
2801,M,304.2,314.4,1858.0,38.8,55,0,7549.29,2134.0,10.199999999999989
2802,H,296.5,306.2,1422.0,40.6,249,0,6045.81,10109.4,9.699999999999989
2803,H,300.8,312.2,1580.0,27.5,149,0,4550.07,4097.5,11.399999999999977
2804,H,298.4,308.7,1453.0,39.4,103,0,5995.02,4058.2,10.300000000000011
2805,L,296.2,306.3,1645.0,47.5,145,0,8182.54,6887.5,10.100000000000023
2806,H,299.6,308.4,1535.0,52.1,38,0,8374.81,1979.8,8.799999999999955
2807,M,297.1,307.7,1583.0,36.3,130,0,6017.5,4719.0,10.599999999999966
2808,L,299.7,309.2,1768.0,41.8,135,0,7739.04,5643.0,9.5
2809,L,300.1,309.6,1616.0,52.2,132,0,8833.66,6890.400000000001,9.5
2810,M,302.2,311.7,1406.0,40.3,90,0,5933.61,3626.9999999999995,9.5
2811,L,297.0,307.4,1593.0,47.1,4,0,7857.15,188.4,10.399999999999977
2812,M,301.8,310.3,1970.0,44.1,18,0,9097.74,793.8000000000001,8.5
2813,M,300.2,310.0,1639.0,33.3,208,0,5715.47,6926.4,9.800000000000011
2814,L,302.1,313.0,1565.0,30.8,124,0,5047.7,3819.2000000000003,10.899999999999977
2815,L,299.1,307.9,1292.0,50.5,60,0,6832.55,3030.0,8.799999999999955
2816,M,297.3,307.5,1667.0,13.34999999999999,45,0,2330.48,600.7499999999995,10.199999999999989
2817,L,297.6,306.9,1694.0,33.2,145,0,5889.52,4814.0,9.299999999999955
2818,L,297.4,307.0,1593.0,26.0,188,0,4337.28,4888.0,9.600000000000023
2819,L,301.0,312.6,1558.0,50.5,187,0,8239.25,9443.5,11.600000000000023
2820,L,303.0,311.3,2026.5,53.5,129,0,11353.48,6901.5,8.300000000000011
2821,H,298.9,309.6,1691.0,32.7,246,0,5790.55,8044.200000000001,10.700000000000045
2822,L,301.3,310.8,1759.0,66.55000000000001,177,1,12258.65,11779.350000000002,9.5
2823,M,297.0,306.4,1549.0,53.6,190,0,8694.5,10184.0,9.399999999999977
2824,L,300.4,309.2,1514.0,41.9,70,0,6643.07,2933.0,8.800000000000011
2825,L,301.3,312.1,1651.0,54.8,176,0,9474.5,9644.8,10.800000000000011
2826,M,297.1,306.9,1514.0,33.5,113,0,5311.28,3785.5,9.799999999999955
2827,M,299.6,309.3,1528.0,37.1,207,0,5936.44,7679.700000000001,9.699999999999989
2828,L,301.4,311.5,1620.0,44.5,246,0,7549.25,10947.0,10.100000000000023
2829,L,294.4000000000001,304.0,1446.0,33.0,198,0,4997.02,6534.0,9.599999999999909
2830,L,302.7,310.7,1577.0,27.1,17,0,4475.38,460.70000000000005,8.0
2831,L,300.7,310.2,1552.0,30.6,107,0,4973.27,3274.2000000000003,9.5
2832,M,301.4,312.3,1711.0,37.9,89,0,6790.75,3373.1,10.900000000000034
2833,L,299.2,307.7,1428.0,44.6,220,0,6669.48,9812.0,8.5
2834,L,296.6,305.5,1180.0,36.5,143,0,4510.28,5219.5,8.899999999999977
2835,L,301.1,310.6,1482.0,23.6,45,0,3662.59,1062.0,9.5
2836,H,299.8,309.1,1609.0,44.6,102,0,7514.84,4549.2,9.300000000000011
2837,H,300.1,310.0,1710.0,52.6,93,0,9419.12,4891.8,9.899999999999977
2838,L,302.2,311.1,1413.0,33.3,152,0,4927.37,5061.599999999999,8.900000000000034
2839,M,301.5,311.1,1635.0,56.5,135,0,9673.75,7627.5,9.600000000000023
2840,L,303.8,313.8,1741.0,48.6,63,0,8860.61,3061.8,10.0
2841,L,300.3,311.0,1672.0,29.4,141,0,5147.69,4145.4,10.699999999999989
2842,M,298.6,309.9,1396.0,33.4,21,0,4882.71,701.4,11.299999999999955
2843,H,299.6,309.4,1415.0,36.8,115,0,5452.97,4232.0,9.799999999999955
2844,H,300.8,312.7,1615.0,38.1,77,0,6443.56,2933.7000000000003,11.899999999999977
2845,L,302.0,311.8,1828.0,15.6,90,0,2986.27,1404.0,9.800000000000011
2846,L,297.1,307.9,1540.0,32.4,34,0,5225.1,1101.6,10.799999999999955
2847,M,300.0,311.9,1508.0,34.4,103,0,5432.36,3543.2,11.899999999999977
2848,L,303.2,313.4,1292.0,58.7,178,0,7941.99,10448.6,10.199999999999989
2849,L,299.5,308.1,1472.0,42.2,75,0,6505.02,3165.0,8.600000000000023
2850,L,301.9,312.0,1409.0,32.0,170,0,4721.6,5440.0,10.100000000000023
2851,M,301.0,310.4,1542.0,35.5,212,0,5732.46,7526.0,9.399999999999977
2852,L,301.9,311.6,1267.0,44.1,74,0,5851.18,3263.4,9.700000000000045
2853,L,298.4,310.4,1479.0,36.1,130,0,5591.19,4693.0,12.0
2854,H,298.4,307.2,1357.0,34.1,200,0,4845.77,6820.0,8.800000000000011
2855,L,300.0,310.3,1706.0,34.4,106,0,6145.63,3646.3999999999996,10.300000000000011
2856,L,296.9,306.1,1384.0,44.7,182,0,6478.47,8135.400000000001,9.200000000000045
2857,L,299.5,309.2,1435.0,26.1,18,0,3922.12,469.8,9.699999999999989
2858,L,300.5,311.3,1588.0,29.1,169,0,4839.18,4917.900000000001,10.800000000000011
2859,L,303.6,313.9,1456.0,30.7,188,0,4680.89,5771.599999999999,10.299999999999955
2860,L,300.8,310.6,1960.0,28.9,22,0,5931.75,635.8,9.800000000000011
2861,M,301.3,310.6,1704.0,31.7,207,0,5656.63,6561.9,9.300000000000011
2862,L,302.3,312.6,1541.0,48.8,3,0,7875.01,146.39999999999998,10.300000000000011
2863,H,298.1,309.8,1603.0,50.2,95,0,8426.86,4769.0,11.699999999999989
2864,L,299.7,308.8,1116.0,42.6,192,0,4978.54,8179.200000000001,9.100000000000023
2865,L,304.9,316.25000000000006,1758.0,42.0,3,0,7732.09,126.0,11.35000000000008
2866,L,299.8,311.0,1629.0,33.2,186,0,5663.54,6175.200000000001,11.199999999999989
2867,L,302.2,313.6,1524.0,19.2,217,0,3064.18,4166.4,11.400000000000034
2868,M,301.9,312.2,1639.0,41.3,90,0,7088.55,3716.9999999999995,10.300000000000011
2869,L,297.0,308.2,1661.0,42.9,122,0,7462.01,5233.8,11.199999999999989
2870,L,300.6,309.6,1463.0,33.2,103,0,5086.41,3419.6000000000004,9.0
2871,M,300.3,309.6,1606.0,29.2,79,0,4910.85,2306.7999999999997,9.300000000000011
2872,H,300.7,311.4,1725.0,27.2,29,0,4913.45,788.8,10.699999999999989
2873,M,298.5,308.8,1619.0,41.6,101,0,7052.92,4201.6,10.300000000000011
2874,L,297.8,307.6,1492.0,40.7,160,0,6359.04,6512.0,9.800000000000011
2875,M,299.0,306.5,1591.0,51.8,207,0,8630.35,10722.599999999999,7.5
2876,L,299.8,309.4,1785.0,31.9,160,0,5962.9,5104.0,9.599999999999966
2877,L,302.4,311.2,1678.0,37.0,19,0,6501.63,703.0,8.800000000000011
2878,L,303.6,314.1,1329.0,40.1,222,0,5580.82,8902.2,10.5
2879,L,302.8,312.6,1643.0,34.4,47,0,5918.68,1616.8,9.800000000000011
2880,L,301.7,311.1,1619.0,48.3,26,0,8188.84,1255.8,9.400000000000034
2881,L,298.0,310.6,1746.0,52.2,159,0,9544.28,8299.800000000001,12.600000000000023
2882,M,299.2,310.2,1543.0,28.9,213,0,4669.74,6155.7,11.0
2883,L,300.4,311.5,1471.0,35.3,227,0,5437.71,8013.099999999999,11.100000000000023
2884,L,298.7,310.9,1293.0,53.1,154,0,7189.88,8177.400000000001,12.199999999999989
2885,L,301.2,312.0,1413.0,43.1,24,0,6377.46,1034.4,10.800000000000011
2886,H,301.4,310.7,1754.0,41.1,65,0,7549.18,2671.5,9.300000000000011
2887,L,301.1,310.2,1573.0,43.3,237,0,7132.56,10262.099999999999,9.099999999999966
2888,L,302.1,313.0,1520.0,46.4,229,0,7385.67,10625.6,10.899999999999977
2889,M,298.2,306.1,1769.0,43.8,214,0,8113.92,9373.199999999999,7.900000000000034
2890,M,301.9,311.8,1733.0,42.0,243,0,7622.13,10206.0,9.900000000000034
2891,L,298.6,306.4,1406.0,40.0,11,0,5889.44,440.0,7.7999999999999545
2892,M,298.1,308.2,1752.0,53.3,100,0,9778.9,5330.0,10.099999999999966
2893,M,301.1,311.9,1241.0,37.2,173,0,4834.41,6435.6,10.799999999999955
2894,M,302.4,312.7,1620.0,39.9,228,0,6768.88,9097.199999999999,10.300000000000011
2895,L,301.0,311.9,1599.0,55.4,241,1,9276.56,13351.4,10.899999999999977
2896,M,300.0,312.0,1743.0,43.1,47,0,7866.89,2025.7,12.0
2897,L,300.6,310.5,1606.0,39.2,212,1,6592.65,8310.400000000001,9.899999999999977
2898,L,300.3,313.1,1494.0,46.2,111,0,7228.05,5128.200000000001,12.800000000000011
2899,L,297.7,308.0,1508.0,42.2,105,0,6664.11,4431.0,10.300000000000011
2900,L,297.5,308.5,2020.0,32.5,202,0,6874.85,6565.0,11.0
2901,L,299.8,309.2,1552.0,42.3,84,0,6874.81,3553.2,9.399999999999977
2902,M,300.2,311.8,1644.0,31.8,36,0,5474.67,1144.8,11.600000000000023
2903,L,300.0,311.1,1176.0,58.1,131,1,7155.04,7611.1,11.100000000000023
2904,L,301.4,312.8,1389.0,42.3,89,0,6152.78,3764.7,11.400000000000034
2905,L,299.6,309.6,1630.0,30.6,211,0,5223.21,6456.6,10.0
2906,L,301.1,309.9,1249.0,36.0,188,0,4708.62,6768.0,8.799999999999955
2907,H,299.7,310.2,1636.0,47.5,70,0,8137.77,3325.0,10.5
2908,L,303.6,311.9,1408.0,29.0,101,0,4275.92,2929.0,8.299999999999955
2909,L,300.2,309.8,1352.0,66.55000000000001,174,1,9422.22,11579.700000000003,9.600000000000023
2910,L,304.7,314.9,1407.0,25.4,218,0,3742.45,5537.2,10.199999999999989
2911,L,300.7,313.1,1811.0,49.1,46,0,9311.69,2258.6,12.400000000000034
2912,L,299.6,309.9,1597.0,35.1,119,0,5870.03,4176.900000000001,10.299999999999955
2913,M,298.2,308.3,1375.0,31.8,16,0,4578.87,508.8,10.100000000000023
2914,H,297.1,307.1,1676.0,45.3,31,0,7950.62,1404.3,10.0
2915,L,298.0,306.7,1686.0,35.4,137,0,6250.14,4849.8,8.699999999999989
2916,M,298.2,308.3,1469.0,55.8,177,0,8583.9,9876.6,10.100000000000023
2917,M,300.8,310.9,1709.0,25.9,202,0,4635.22,5231.799999999999,10.099999999999966
2918,M,298.9,308.0,1718.0,45.5,186,0,8185.84,8463.0,9.100000000000023
2919,L,300.4,309.2,1690.0,37.2,17,0,6583.52,632.4000000000001,8.800000000000011
2920,L,302.6,312.1,1417.0,42.9,193,0,6365.84,8279.699999999999,9.5
2921,L,299.8,309.9,1326.0,45.0,162,0,6248.63,7290.0,10.099999999999966
2922,M,304.2,313.7,1234.0,22.7,5,0,2933.39,113.5,9.5
2923,M,297.6,306.6,1420.0,42.2,2,0,6275.23,84.4,9.0
2924,L,299.7,310.0,1472.0,50.7,198,0,7815.28,10038.6,10.300000000000011
2925,L,298.9,309.5,1486.0,44.5,34,0,6924.8,1513.0,10.600000000000023
2926,H,301.9,312.0,1529.0,36.2,238,0,5796.22,8615.6,10.100000000000023
2927,M,295.5,305.0,1848.0,25.8,76,0,4992.87,1960.8,9.5
2928,H,297.1,307.7,1477.0,45.0,101,0,6960.2,4545.0,10.599999999999966
2929,M,299.8,309.6,1529.0,58.6,193,0,9382.83,11309.800000000001,9.800000000000011
2930,L,303.1,311.9,1212.0,46.5,65,0,5901.8,3022.5,8.799999999999955
2931,L,300.5,311.5,1936.0,51.4,50,0,10420.7,2570.0,11.0
2932,M,297.3,307.7,1302.0,49.2,123,0,6708.18,6051.6,10.399999999999977
2933,L,297.6,307.5,1411.0,36.0,199,0,5319.34,7164.0,9.899999999999977
2934,L,303.3,311.8,1662.0,40.8,72,0,7101.0,2937.6,8.5
2935,M,298.8,308.0,1582.0,48.6,161,0,8051.4,7824.6,9.199999999999989
2936,L,298.1,310.1,1832.0,24.2,166,0,4642.69,4017.2,12.0
2937,M,303.0,311.4,1666.0,46.4,94,0,8095.09,4361.599999999999,8.399999999999977
2938,L,302.0,311.8,1523.0,52.4,220,1,8357.18,11528.0,9.800000000000011
2939,H,302.5,312.5,1724.0,39.4,48,0,7113.15,1891.1999999999998,10.0
2940,L,298.1,308.4,1745.0,48.0,174,0,8771.33,8352.0,10.299999999999955
2941,L,296.9,305.5,1419.0,34.4,35,0,5111.75,1204.0,8.600000000000023
2942,M,300.3,310.4,1710.0,40.3,21,0,7216.55,846.3,10.099999999999966
2943,L,300.7,309.0,1498.0,37.2,214,0,5835.57,7960.8,8.300000000000011
2944,M,300.7,310.8,1519.0,44.5,76,0,7078.58,3382.0,10.100000000000023
2945,M,303.0,312.3,1563.0,38.9,226,0,6367.03,8791.4,9.300000000000011
2946,L,296.5,305.7,1469.0,23.2,171,0,3568.93,3967.2,9.199999999999989
2947,L,301.7,312.6,1460.0,32.7,194,0,4999.53,6343.8,10.900000000000034
2948,L,297.8,307.6,1714.0,59.2,188,1,10625.79,11129.6,9.800000000000011
2949,L,301.7,312.2,1264.0,45.6,244,1,6035.88,11126.4,10.5
2950,H,299.1,309.6,1347.0,19.0,242,0,2680.09,4598.0,10.5
2951,M,298.4,309.6,1658.0,51.9,136,0,9011.16,7058.4,11.200000000000045
2952,M,298.8,307.6,1524.0,28.4,47,0,4532.44,1334.8,8.800000000000011
2953,M,297.1,308.0,1715.0,48.8,17,0,8764.21,829.5999999999999,10.899999999999977
2954,L,300.1,310.1,1602.0,52.8,89,0,8857.78,4699.2,10.0
2955,H,298.5,308.1,1299.0,40.9,125,0,5563.67,5112.5,9.600000000000023
2956,M,301.6,310.4,1549.0,30.0,156,0,4866.33,4680.0,8.799999999999955
2957,M,301.3,311.9,1633.0,32.8,175,0,5609.04,5739.999999999999,10.599999999999966
2958,M,303.4,312.5,1579.0,46.2,139,0,7639.29,6421.8,9.100000000000023
2959,L,300.7,311.3,1454.0,28.6,166,0,4354.71,4747.6,10.600000000000023
2960,M,301.0,313.0,1488.0,34.1,150,0,5313.56,5115.0,12.0
2961,L,302.8,313.8,1437.0,45.0,18,0,6771.7,810.0,11.0
2962,L,298.7,310.1,1300.0,33.4,23,0,4546.93,768.1999999999999,11.400000000000034
2963,L,297.0,306.3,1276.0,54.1,235,1,7228.97,12713.5,9.300000000000011
2964,H,300.4,311.2,1607.0,29.6,106,0,4981.23,3137.6000000000004,10.800000000000011
2965,M,297.2,306.0,1382.0,13.34999999999999,43,0,1932.05,574.0499999999996,8.800000000000011
2966,M,304.9,314.7,1641.0,32.1,93,0,5516.23,2985.3,9.800000000000011
2967,M,302.9,314.7,1431.0,43.0,94,0,6443.72,4042.0,11.800000000000011
2968,L,304.3,313.7,1302.0,48.5,210,1,6612.74,10185.0,9.399999999999977
2969,H,300.1,311.2,1464.0,35.8,212,0,5488.49,7589.599999999999,11.099999999999966
2970,L,301.1,312.1,1912.0,37.1,48,0,7428.32,1780.8000000000002,11.0
2971,L,299.1,310.2,1520.0,39.6,110,0,6303.29,4356.0,11.099999999999966
2972,L,301.8,310.5,1653.0,57.2,201,1,9901.42,11497.2,8.699999999999989
2973,M,297.6,308.1,1568.0,43.7,3,0,7175.57,131.10000000000002,10.5
2974,M,294.9,304.8,1286.0,35.0,61,0,4713.44,2135.0,9.900000000000034
2975,L,298.4,309.5,1797.0,60.3,17,0,11347.34,1025.1,11.100000000000023
2976,L,297.1,305.4,1493.0,40.0,187,0,6253.86,7480.0,8.299999999999955
2977,M,303.0,313.3,1303.0,19.2,108,0,2619.84,2073.6,10.300000000000011
2978,L,303.6,313.9,1446.0,26.1,127,0,3952.19,3314.7000000000003,10.299999999999955
2979,M,297.2,305.2,1501.0,45.5,125,0,7151.89,5687.5,8.0
2980,H,302.6,311.7,1672.0,22.2,63,0,3887.03,1398.6,9.099999999999966
2981,L,301.9,310.1,1416.0,44.9,100,0,6657.91,4490.0,8.200000000000045
2982,L,296.9,306.1,2007.0,32.1,147,0,6746.54,4718.7,9.200000000000045
2983,M,299.2,309.8,1370.0,51.6,179,0,7402.85,9236.4,10.600000000000023
2984,M,298.8,309.0,1647.0,41.6,35,0,7174.89,1456.0,10.199999999999989
2985,L,301.5,311.7,1184.0,23.6,189,0,2926.12,4460.400000000001,10.199999999999989
2986,H,297.5,306.5,1515.0,49.0,47,0,7773.87,2303.0,9.0
2987,L,299.8,310.9,1603.0,53.5,95,0,8980.82,5082.5,11.099999999999966
2988,L,298.6,308.6,1337.0,27.2,244,0,3808.28,6636.8,10.0
2989,M,300.9,311.0,1806.0,31.9,56,0,6033.05,1786.3999999999999,10.100000000000023
2990,M,299.6,310.5,1615.0,44.9,56,0,7593.6,2514.4,10.899999999999977
2991,L,298.9,307.9,1481.0,46.7,243,1,7242.7,11348.1,9.0
2992,M,299.6,309.8,1613.0,63.3,90,0,10692.19,5697.0,10.199999999999989
2993,L,304.1,314.5,1431.0,48.8,168,0,7312.87,8198.4,10.399999999999977
2994,L,299.2,308.6,1761.0,63.8,215,1,11765.45,13717.0,9.400000000000034
2995,L,297.9,308.6,1719.0,40.1,220,1,7218.53,8822.0,10.700000000000045
2996,M,301.2,311.6,1604.0,43.7,52,0,7340.31,2272.4,10.400000000000034
2997,L,299.7,309.6,1647.0,34.2,87,0,5898.59,2975.4,9.900000000000034
2998,L,297.2,307.0,1273.0,34.7,61,0,4625.8,2116.7000000000003,9.800000000000011
2999,L,304.5,315.0,1800.0,41.4,156,0,7803.72,6458.4,10.5
3000,M,299.3,310.1,1520.0,34.1,38,0,5427.83,1295.8,10.800000000000011
3001,M,299.2,309.3,1721.0,14.4,81,0,2595.21,1166.4,10.100000000000023
3002,M,300.3,311.4,1672.0,33.3,9,0,5830.54,299.7,11.099999999999966
3003,L,303.5,314.1,1718.0,50.6,238,1,9103.37,12042.800000000001,10.600000000000023
3004,M,296.6,304.9,1350.0,40.6,188,1,5739.69,7632.8,8.299999999999955
3005,L,300.6,309.1,1373.0,40.7,55,1,5851.86,2238.5,8.5
3006,M,304.2,315.4,1940.0,32.3,8,0,6561.95,258.4,11.199999999999989
3007,H,300.3,310.0,1266.0,43.2,177,0,5727.25,7646.400000000001,9.699999999999989
3008,L,297.5,307.7,1341.0,56.4,202,1,7920.21,11392.8,10.199999999999989
3009,M,298.8,309.9,1545.0,53.9,11,0,8720.59,592.9,11.099999999999966
3010,L,300.4,310.4,1546.0,43.5,129,0,7042.51,5611.5,10.0
3011,L,302.7,312.7,1441.0,31.4,217,0,4738.3,6813.799999999999,10.0
3012,L,299.3,308.5,1648.0,57.5,72,0,9923.24,4140.0,9.199999999999989
3013,L,301.7,312.0,1699.0,50.5,16,0,8984.9,808.0,10.300000000000011
3014,L,297.1,307.7,1534.0,25.2,34,0,4048.13,856.8,10.599999999999966
3015,M,297.1,306.5,1489.0,22.4,173,0,3492.78,3875.2,9.399999999999977
3016,L,299.0,308.1,1534.0,25.7,194,0,4128.45,4985.8,9.100000000000023
3017,M,302.9,315.5,1448.0,35.0,197,0,5307.2,6895.0,12.600000000000023
3018,L,300.1,310.0,1234.0,48.9,234,1,6319.06,11442.6,9.899999999999977
3019,L,300.6,309.9,1591.0,48.6,86,0,8097.2,4179.6,9.299999999999955
3020,M,300.6,311.3,1675.0,43.3,34,0,7595.06,1472.1999999999998,10.699999999999989
3021,L,302.2,312.2,1510.0,38.5,206,0,6087.88,7931.0,10.0
3022,L,298.8,307.7,1132.0,63.5,199,1,7527.47,12636.5,8.899999999999977
3023,M,301.4,311.9,1435.0,40.2,223,0,6040.97,8964.6,10.5
3024,L,298.3,307.5,1700.0,39.0,33,0,6942.92,1287.0,9.199999999999989
3025,L,304.0,315.5,1280.0,34.8,10,0,4664.64,348.0,11.5
3026,L,298.4,308.9,1662.0,61.9,109,0,10773.34,6747.099999999999,10.5
3027,H,298.2,308.0,1458.0,47.1,130,0,7191.29,6123.0,9.800000000000011
3028,M,301.1,311.2,1534.0,29.6,220,0,4754.95,6512.0,10.099999999999966
3029,M,300.2,311.1,1415.0,28.4,9,0,4208.27,255.6,10.900000000000034
3030,M,300.7,310.8,1334.0,23.2,81,0,3240.95,1879.2,10.100000000000023
3031,L,300.5,312.6,1794.0,38.9,81,0,7308.04,3150.9,12.100000000000023
3032,L,297.8,309.0,1684.0,25.0,11,0,4408.7,275.0,11.199999999999989
3033,M,303.2,313.7,1653.0,28.3,218,0,4898.78,6169.400000000001,10.5
3034,L,301.8,310.9,1700.0,50.5,117,0,8990.19,5908.5,9.099999999999966
3035,L,302.7,312.6,1627.0,48.8,178,0,8314.5,8686.4,9.900000000000034
3036,L,298.9,309.4,1706.0,54.8,82,0,9790.12,4493.599999999999,10.5
3037,L,300.8,310.0,1419.0,25.3,232,0,3759.51,5869.6,9.199999999999989
3038,H,300.4,311.7,1784.0,29.9,96,0,5585.92,2870.3999999999996,11.300000000000011
3039,L,302.3,311.3,1768.0,33.6,88,0,6220.86,2956.8,9.0
3040,L,302.3,311.7,1606.0,56.2,107,0,9451.71,6013.400000000001,9.399999999999977
3041,L,300.4,309.8,1486.0,40.5,186,0,6302.35,7533.0,9.400000000000034
3042,H,297.0,307.7,1318.0,58.0,1,0,8005.2,58.0,10.699999999999989
3043,L,303.6,312.8,1578.0,46.1,1,0,7617.92,46.1,9.199999999999989
3044,L,301.1,309.3,1839.0,38.8,132,0,7472.09,5121.599999999999,8.199999999999989
3045,M,298.8,309.9,1330.0,45.6,149,0,6351.04,6794.400000000001,11.099999999999966
3046,M,300.8,310.4,1720.0,22.7,247,0,4088.68,5606.9,9.599999999999966
3047,L,297.0,305.9,1453.0,19.4,160,0,2951.86,3104.0,8.899999999999977
3048,L,302.1,311.4,1468.0,42.5,235,0,6533.47,9987.5,9.299999999999955
3049,L,297.1,308.8,1327.0,40.0,68,0,5558.52,2720.0,11.699999999999989
3050,L,299.6,308.9,1403.0,59.2,155,0,8697.77,9176.0,9.299999999999955
3051,L,300.5,310.4,1653.0,26.2,185,0,4535.27,4847.0,9.899999999999977
3052,L,302.1,311.6,1676.0,43.6,141,0,7652.25,6147.6,9.5
3053,L,300.2,309.0,1580.0,46.8,103,0,7743.4,4820.4,8.800000000000011
3054,L,301.3,310.5,1448.0,43.3,106,0,6565.76,4589.799999999999,9.199999999999989
3055,M,299.9,308.6,1340.0,50.8,49,0,7128.48,2489.2,8.700000000000045
3056,H,299.9,310.9,1549.0,33.6,201,0,5450.29,6753.6,11.0
3057,M,300.2,310.3,1472.0,48.2,168,0,7429.91,8097.6,10.100000000000023
3058,L,299.6,312.1,1575.0,45.5,142,0,7504.48,6461.0,12.5
3059,L,296.6,305.9,1480.0,51.5,201,0,7981.74,10351.5,9.299999999999955
3060,H,298.5,307.6,1485.0,34.8,67,0,5411.71,2331.6,9.100000000000023
3061,L,300.5,312.0,1566.0,28.1,42,0,4608.15,1180.2,11.5
3062,L,299.5,310.6,1601.0,33.6,182,0,5633.25,6115.2,11.100000000000023
3063,L,299.7,310.1,1757.0,29.3,48,0,5390.98,1406.4,10.400000000000034
3064,M,299.4,308.2,1477.0,34.3,145,0,5305.22,4973.5,8.800000000000011
3065,M,298.3,310.0,1635.0,36.6,80,0,6266.53,2928.0,11.699999999999989
3066,L,299.0,308.9,1860.0,30.8,94,0,5999.19,2895.2000000000003,9.899999999999977
3067,L,299.4,309.0,1640.0,40.0,247,0,6869.62,9880.0,9.600000000000023
3068,H,300.0,311.2,1746.0,28.2,224,0,5156.11,6316.8,11.199999999999989
3069,L,300.8,310.8,1426.0,39.2,152,0,5853.75,5958.400000000001,10.0
3070,M,299.6,308.5,1409.0,35.0,139,0,5164.25,4865.0,8.899999999999977
3071,M,297.9,308.0,1509.0,38.7,182,0,6115.46,7043.400000000001,10.100000000000023
3072,M,297.2,306.4,1528.0,43.8,46,0,7008.52,2014.8,9.199999999999989
3073,L,305.2,312.2,1729.0,35.7,212,0,6463.86,7568.400000000001,7.0
3074,L,297.7,306.9,1407.0,32.2,208,0,4744.37,6697.6,9.199999999999989
3075,L,299.0,308.4,1522.0,33.4,83,0,5323.41,2772.2,9.399999999999977
3076,M,301.0,309.9,1730.0,50.1,92,0,9076.38,4609.2,8.899999999999977
3077,H,300.7,311.3,1576.0,52.6,66,0,8681.02,3471.6,10.600000000000023
3078,L,301.0,310.3,1536.0,34.8,198,0,5597.56,6890.4,9.300000000000011
3079,L,299.1,309.6,1580.0,38.4,191,0,6353.56,7334.4,10.5
3080,H,300.5,309.2,1336.0,22.9,59,0,3203.84,1351.1,8.699999999999989
